SITE_NAME;FREQUENCE;BEGIN;END; DAY ;KWH_PERIOD;PERIOD_EUR
1330BR;46990;01/12/2018;31/12/2018;30;2326;259
1330BR;46990;01/01/2019;31/01/2019;30;2326;253,02
1330BR;46990;01/02/2019;28/02/2019;27;2116;230,68
1330BR;46990;01/03/2019;31/03/2019;30;2388;258,43
1330BR;46990;01/04/2019;30/04/2019;29;2322;251,65
1330BR;46990;01/05/2019;31/05/2019;30;2407;260,46
1330BR;46990;01/06/2019;30/06/2019;29;2458;264,18
1330BR;46990;01/07/2019;31/07/2019;30;2520;270,75
1330BR;46990;01/08/2019;31/08/2019;30;2536;272,28
1330BR;46990;01/09/2019;30/09/2019;29;2377;256,71
1330BR;46990;01/10/2019;31/10/2019;30;2411;260,79
1330BR;46990;01/11/2019;30/11/2019;29;2282;247,94
1330BR;46990;01/12/2019;31/12/2019;30;2336;253,97
1330BR;46990;01/01/2020;31/01/2020;30;2321;300,15
1330BR;46990;01/02/2020;29/02/2020;28;2196;284,05
1330BR;46990;01/03/2020;31/03/2020;30;2375;304,63
1330BR;46990;01/04/2020;30/04/2020;29;2363;302,11
1330BR;46990;01/05/2020;31/05/2020;30;2214;279,35
1330BR;46990;01/06/2020;30/06/2020;29;2293;288,96
1330BR;46990;01/07/2020;31/07/2020;30;2389;300,64
1330BR;46990;01/08/2020;31/08/2020;30;2409;303,08
1330BR;46990;01/09/2020;30/09/2020;29;2270;286,16
1330BR;46990;01/10/2020;31/10/2020;30;2301;289,93
1330BR;46990;01/11/2020;30/11/2020;29;2168;263,84
1974KO;51390;01/01/2018;30/06/2018;180;13458;1878,65
1974KO;51390;01/07/2018;31/12/2018;183;11112;1587,41
1974KO;51390;01/01/2019;30/06/2019;180;10748;1652,91
1974KO;51390;01/07/2019;31/12/2019;183;10724;1652,84
1974KO;51390;01/01/2020;30/06/2020;181;11186;1699,17
1973KO;51390;01/01/2018;31/01/2018;30;2376;291,07
1973KO;51390;01/02/2018;28/02/2018;27;2147;263,48
1973KO;51390;01/03/2018;31/03/2018;30;2379;291,43
1973KO;51390;01/04/2018;30/04/2018;29;2323;284,68
1973KO;51390;01/05/2018;31/05/2018;30;2428;297,34
1973KO;51390;01/06/2018;30/06/2018;29;2395;293,36
1973KO;51390;01/07/2018;31/07/2018;30;2498;305,94
1973KO;51390;01/08/2018;31/08/2018;30;2558;313,18
1973KO;51390;01/09/2018;30/09/2018;29;2336;288,25
1973KO;51390;01/10/2018;31/10/2018;30;2402;296,26
1973KO;51390;01/11/2018;30/11/2018;29;2314;285,58
1973KO;51390;01/12/2018;31/12/2018;30;2624;323,2
1973KO;51390;01/01/2019;31/01/2019;30;2890;391,01
1973KO;51390;01/02/2019;28/02/2019;27;2623;355,33
1973KO;51390;01/03/2019;31/03/2019;30;2903;392,74
1973KO;51390;01/04/2019;30/04/2019;29;2828;382,72
1973KO;51390;01/05/2019;31/05/2019;30;2655;359,61
1973KO;51390;01/06/2019;30/06/2019;29;2573;348,65
1973KO;51390;01/07/2019;31/07/2019;30;2604;352,79
1973KO;51390;01/08/2019;31/08/2019;30;2631;356,4
1973KO;51390;01/09/2019;30/09/2019;29;2480;336,23
1973KO;51390;01/10/2019;31/10/2019;30;2550;345,58
1973KO;51390;01/11/2019;30/11/2019;29;2461;333,69
1973KO;51390;01/12/2019;31/12/2019;30;2521;341,7
1973KO;51390;01/01/2020;31/01/2020;30;2538;346,54
1973KO;51390;01/02/2020;29/02/2020;28;2433;327,76
1973KO;51390;01/03/2020;31/03/2020;30;2589;348,43
1973KO;51390;01/04/2020;30/04/2020;29;2599;349,75
1973KO;51390;01/05/2020;31/05/2020;30;2683;360,88
1973KO;51390;01/06/2020;30/06/2020;29;2634;354,39
1973KO;51390;01/07/2020;31/07/2020;30;2790;382,4
1973KO;51390;01/08/2020;31/08/2020;30;2882;396,67
1973KO;51390;01/09/2020;30/09/2020;29;2674;359,69
1973KO;51390;01/10/2020;31/10/2020;30;2750;369,75
1973KO;51390;01/11/2020;30/11/2020;29;2653;351,45
1972KO;51390;01/01/2018;31/01/2018;30;1928;240,69
1972KO;51390;01/02/2018;28/02/2018;27;1743;218,4
1972KO;51390;01/03/2018;31/03/2018;30;1932;241,18
1972KO;51390;01/04/2018;30/04/2018;29;1884;235,39
1972KO;51390;01/05/2018;31/05/2018;30;1953;243,71
1972KO;51390;01/06/2018;30/06/2018;29;1897;236,96
1972KO;51390;01/07/2018;31/07/2018;30;1964;245,17
1972KO;51390;01/08/2018;31/08/2018;30;1980;247,1
1972KO;51390;01/09/2018;30/09/2018;29;1891;237,86
1972KO;51390;01/10/2018;31/10/2018;30;1953;245,38
1972KO;51390;01/11/2018;30/11/2018;29;2061;258,48
1972KO;51390;01/12/2018;31/12/2018;30;2436;303,99
1972KO;51390;01/01/2019;31/01/2019;30;2437;334,13
1972KO;51390;01/02/2019;28/02/2019;27;2198;302,2
1972KO;51390;01/03/2019;31/03/2019;30;2431;333,33
1972KO;51390;01/04/2019;30/04/2019;29;2356;323,31
1972KO;51390;01/05/2019;31/05/2019;30;2438;334,26
1972KO;51390;01/06/2019;30/06/2019;29;2362;324,11
1972KO;51390;01/07/2019;31/07/2019;30;2363;324,24
1972KO;51390;01/08/2019;31/08/2019;30;2373;325,58
1972KO;51390;01/09/2019;30/09/2019;29;2271;311,95
1972KO;51390;01/10/2019;31/10/2019;30;2352;322,77
1972KO;51390;01/11/2019;30/11/2019;29;2263;310,88
1972KO;51390;01/12/2019;31/12/2019;30;2330;319,83
1972KO;51390;01/01/2020;31/01/2020;30;2355;321,51
1972KO;51390;01/02/2020;29/02/2020;28;2274;310,78
1972KO;51390;01/03/2020;31/03/2020;30;2539;345,88
1972KO;51390;01/04/2020;30/04/2020;29;2534;345,22
1972KO;51390;01/05/2020;31/05/2020;30;2623;357,01
1972KO;51390;01/06/2020;30/06/2020;29;2563;349,06
1972KO;51390;01/07/2020;31/07/2020;30;2700;367,21
1972KO;51390;01/08/2020;31/08/2020;30;2744;373,04
1972KO;51390;01/09/2020;30/09/2020;29;2638;359
1972KO;51390;01/10/2020;31/10/2020;30;2697;366,81
1972KO;51390;01/11/2020;30/11/2020;29;2599;344,3
1971KO;51390;01/01/2018;31/01/2018;30;2122;429,94
1971KO;51390;01/02/2018;28/02/2018;27;1968;417,6
1971KO;51390;01/03/2018;31/03/2018;30;2163;463,92
1971KO;51390;01/04/2018;30/04/2018;29;2145;503,82
1971KO;51390;01/05/2018;31/05/2018;30;2213;526,08
1971KO;51390;01/06/2018;30/06/2018;29;2076;490,13
1971KO;51390;01/07/2018;31/07/2018;30;2347;580,74
1971KO;51390;01/08/2018;31/08/2018;30;2256;538,1
1971KO;51390;01/09/2018;30/09/2018;29;2211;520,75
1971KO;51390;01/10/2018;31/10/2018;30;2177;465,26
1971KO;51390;01/11/2018;30/11/2018;29;2146;442,3
1971KO;51390;01/12/2018;31/12/2018;30;2210;453,06
1971KO;51390;01/01/2019;31/01/2019;30;2233;411,85
1971KO;51390;01/02/2019;28/02/2019;27;2010;379,15
1971KO;51390;01/03/2019;31/03/2019;30;2270;410,1
1971KO;51390;01/04/2019;30/04/2019;29;2185;420,94
1971KO;51390;01/05/2019;31/05/2019;30;2270;431,3
1971KO;51390;01/06/2019;30/06/2019;29;2320;487,43
1971KO;51390;01/07/2019;31/07/2019;30;2250;476,24
1971KO;51390;01/08/2019;31/08/2019;30;2130;489,69
1971KO;51390;01/09/2019;30/09/2019;29;2144;443,04
1971KO;51390;01/10/2019;31/12/2019;91;1848;261,1
1971KO;51390;01/10/2019;31/10/2019;30;2027;397,79
1971KO;51390;01/11/2019;30/11/2019;29;2190;413,07
1971KO;51390;01/12/2019;31/12/2019;30;1848;344,09
1971KO;51390;01/01/2020;31/01/2020;30;2114;405,68
1971KO;51390;01/02/2020;29/02/2020;28;1859;363,5
1971KO;51390;01/03/2020;31/03/2020;30;2208;452,73
1971KO;51390;01/04/2020;30/04/2020;29;2432;527,7
1971KO;51390;01/05/2020;31/05/2020;30;2366;511,26
1971KO;51390;01/06/2020;30/06/2020;29;2837;612,79
1971KO;51390;01/07/2020;31/07/2020;30;2682;635,34
1971KO;51390;01/08/2020;31/08/2020;30;2814;621,39
1971KO;51390;01/09/2020;30/09/2020;29;2694;579,89
1971KO;51390;01/10/2020;31/10/2020;30;2563;514,84
1971KO;51390;01/11/2020;30/11/2020;29;2782;549,5
1102BB;28390;01/01/2018;31/12/2018;364;13008;1801,17
1102BB;28390;01/01/2019;31/12/2019;364;13263;1778,64
1096KO;28390;01/01/2018;31/05/2018;150;7529;1026,27
1096KO;28390;01/06/2018;30/06/2018;29;2227;292,32
1096KO;28390;01/07/2018;31/07/2018;30;2314;302,96
1096KO;28390;01/08/2018;31/08/2018;30;2332;290,13
1096KO;28390;01/09/2018;30/09/2018;29;2217;278,01
1096KO;28390;01/10/2018;31/10/2018;30;2258;282,99
1096KO;28390;01/11/2018;30/11/2018;29;2251;282,14
1096KO;28390;01/12/2018;31/12/2018;30;2621;327,03
1096KO;28390;01/01/2019;31/01/2019;30;2681;367,34
1096KO;28390;01/02/2019;28/02/2019;27;2269;312,29
1096KO;28390;01/03/2019;31/03/2019;30;2359;324,32
1096KO;28390;01/04/2019;30/04/2019;29;2271;312,56
1096KO;28390;01/05/2019;31/05/2019;30;2358;324,18
1096KO;28390;01/06/2019;30/06/2019;29;2361;324,59
1096KO;28390;01/07/2019;31/07/2019;30;2425;333,14
1096KO;28390;01/08/2019;31/08/2019;30;2447;336,08
1096KO;28390;01/09/2019;30/09/2019;29;2329;320,31
1096KO;28390;01/10/2019;31/10/2019;30;2570;352,51
1096KO;28390;01/11/2019;30/11/2019;29;2488;341,55
1096KO;28390;01/12/2019;31/12/2019;30;2776;380,04
1096KO;28390;01/01/2020;31/01/2020;30;2821;383,92
1096KO;28390;01/02/2020;29/02/2020;28;2480;338,75
1096KO;28390;01/03/2020;31/03/2020;30;2579;351,86
1096KO;28390;01/04/2020;30/04/2020;29;2486;339,54
1096KO;28390;01/05/2020;31/05/2020;30;2558;349,08
1096KO;28390;01/06/2020;30/06/2020;29;2506;342,19
1096KO;28390;01/07/2020;31/07/2020;30;2610;355,97
1096KO;28390;01/08/2020;31/08/2020;30;2630;358,62
1096KO;28390;01/09/2020;30/09/2020;29;2494;340,6
1096KO;28390;01/10/2020;31/10/2020;30;2562;349,61
1096KO;28390;01/11/2020;30/11/2020;29;2492;330,13
1097KO;28390;01/01/2018;31/01/2018;30;980;124,67
1097KO;28390;01/02/2018;28/02/2018;27;893;114,19
1097KO;28390;01/03/2018;31/03/2018;30;985;125,28
1097KO;28390;01/04/2018;30/04/2018;29;948;120,82
1097KO;28390;01/05/2018;31/05/2018;30;981;124,79
1097KO;28390;01/06/2018;30/06/2018;29;953;121,42
1097KO;28390;01/07/2018;31/07/2018;30;1006;127,88
1097KO;28390;01/08/2018;31/08/2018;30;989;125,83
1097KO;28390;01/09/2018;30/09/2018;29;951;122
1097KO;28390;01/10/2018;31/10/2018;30;985;126,12
1097KO;28390;01/11/2018;30/11/2018;29;949;121,75
1097KO;28390;01/12/2018;31/12/2018;30;984;126
1097KO;28390;01/01/2019;31/01/2019;30;1012;141,91
1097KO;28390;01/02/2019;28/02/2019;27;920;129,62
1097KO;28390;01/03/2019;31/03/2019;30;1017;142,58
1097KO;28390;01/04/2019;30/04/2019;29;986;138,43
1097KO;28390;01/05/2019;31/05/2019;30;1024;143,51
1097KO;28390;01/06/2019;30/06/2019;29;999;140,17
1097KO;28390;01/07/2019;31/07/2019;30;1021;143,11
1097KO;28390;01/08/2019;31/08/2019;30;1023;143,38
1097KO;28390;01/09/2019;30/09/2019;29;982;137,9
1097KO;28390;01/10/2019;31/10/2019;30;1014;142,18
1097KO;28390;01/11/2019;30/11/2019;29;981;137,77
1097KO;28390;01/12/2019;31/12/2019;30;1011;141,77
1097KO;28390;01/01/2020;31/01/2020;30;1007;140,89
1097KO;28390;01/02/2020;29/02/2020;28;948;133,08
1097KO;28390;01/03/2020;31/03/2020;30;1018;142,35
1097KO;28390;01/04/2020;30/04/2020;29;988;138,37
1097KO;28390;01/05/2020;31/05/2020;30;1022;142,88
1097KO;28390;01/06/2020;30/06/2020;29;991;138,77
1097KO;28390;01/07/2020;31/07/2020;30;1061;148,04
1097KO;28390;01/08/2020;31/08/2020;30;1235;171,1
1097KO;28390;01/09/2020;30/09/2020;29;1186;164,6
1097KO;28390;01/10/2020;31/10/2020;30;1219;168,98
1097KO;28390;01/11/2020;30/11/2020;29;1167;154,6
1098KO;28390;01/01/2018;31/01/2018;30;633;82,27
1098KO;28390;01/02/2018;28/02/2018;27;570;74,68
1098KO;28390;01/03/2018;31/03/2018;30;630;81,9
1098KO;28390;01/04/2018;30/04/2018;29;618;80,46
1098KO;28390;01/05/2018;31/05/2018;30;634;82,39
1098KO;28390;01/06/2018;30/06/2018;29;633;82,27
1098KO;28390;01/07/2018;31/07/2018;30;670;86,77
1098KO;28390;01/08/2018;31/08/2018;30;673;87,13
1098KO;28390;01/09/2018;30/09/2018;29;643;84,02
1098KO;28390;01/10/2018;31/10/2018;30;663;86,45
1098KO;28390;01/11/2018;30/11/2018;29;639;83,54
1098KO;28390;01/12/2018;31/12/2018;30;662;86,33
1098KO;28390;01/01/2019;31/01/2019;30;659;94,13
1098KO;28390;01/02/2019;28/02/2019;27;597;85,85
1098KO;28390;01/03/2019;31/03/2019;30;661;94,4
1098KO;28390;01/04/2019;30/04/2019;29;641;91,73
1098KO;28390;01/05/2019;31/05/2019;30;662;94,53
1098KO;28390;01/06/2019;30/06/2019;29;652;93,2
1098KO;28390;01/07/2019;31/07/2019;30;669;95,47
1098KO;28390;01/08/2019;31/08/2019;30;671;95,74
1098KO;28390;01/09/2019;30/09/2019;29;642;91,86
1098KO;28390;01/10/2019;31/10/2019;30;662;94,53
1098KO;28390;01/11/2019;30/11/2019;29;639;91,46
1098KO;28390;01/12/2019;31/12/2019;30;657;93,87
1098KO;28390;01/01/2020;31/01/2020;30;658;93,98
1098KO;28390;01/02/2020;29/02/2020;28;614;88,15
1098KO;28390;01/03/2020;31/03/2020;30;658;93,98
1098KO;28390;01/04/2020;30/04/2020;29;640;91,59
1098KO;28390;01/05/2020;31/05/2020;30;663;94,64
1098KO;28390;01/06/2020;30/06/2020;29;650;92,92
1098KO;28390;01/07/2020;31/07/2020;30;677;96,49
1098KO;28390;01/08/2020;31/08/2020;30;692;98,48
1098KO;28390;01/09/2020;30/09/2020;29;725;102,85
1098KO;28390;01/10/2020;31/10/2020;30;1049;145,78
1098KO;28390;01/11/2020;30/11/2020;29;1245;164,93
1099KO;28390;01/01/2018;31/12/2018;364;6925;1124,33
1099KO;28390;01/01/2019;31/01/2019;30;541;97,07
1099KO;28390;01/02/2019;28/02/2019;27;549;97,66
1099KO;28390;01/03/2019;31/03/2019;30;609;86,23
1099KO;28390;01/04/2019;30/04/2019;29;591;83,83
1099KO;28390;01/05/2019;31/05/2019;30;615;87,03
1099KO;28390;01/06/2019;30/06/2019;29;622;87,97
1099KO;28390;01/07/2019;31/07/2019;30;626;88,5
1099KO;28390;01/08/2019;31/08/2019;30;596;84,49
1099KO;28390;01/09/2019;30/09/2019;29;602;85,3
1099KO;28390;01/10/2019;31/10/2019;30;617;87,3
1099KO;28390;01/11/2019;30/11/2019;29;592;83,96
1099KO;28390;01/12/2019;31/12/2019;30;609;86,23
1099KO;28390;01/01/2020;31/01/2020;30;608;85,99
1099KO;28390;01/02/2020;29/02/2020;28;571;81,09
1099KO;28390;01/03/2020;31/03/2020;30;614;86,79
1099KO;28390;01/04/2020;30/04/2020;29;619;98,07
1099KO;28390;01/05/2020;31/05/2020;30;608;85,99
1099KO;28390;01/06/2020;30/06/2020;29;606;85,73
1099KO;28390;01/07/2020;31/07/2020;30;632;89,17
1099KO;28390;01/08/2020;31/08/2020;30;644;90,76
1099KO;28390;01/09/2020;30/09/2020;29;968;133,68
1099KO;28390;01/10/2020;31/10/2020;30;921;127,46
1099KO;28390;01/11/2020;30/11/2020;29;887;122,95
1100KO;28390;01/01/2018;31/01/2018;30;721;97,81
1100KO;28390;01/02/2018;28/02/2018;27;651;91,19
1100KO;28390;01/03/2018;31/03/2018;30;718;97,51
1100KO;28390;01/04/2018;30/04/2018;29;702;96,03
1100KO;28390;01/05/2018;31/05/2018;30;727;98,4
1100KO;28390;01/06/2018;30/06/2018;29;725;98,21
1100KO;28390;01/07/2018;31/07/2018;30;737;99,44
1100KO;28390;01/08/2018;31/08/2018;30;743;99,94
1100KO;28390;01/09/2018;30/09/2018;29;704;96,83
1100KO;28390;01/10/2018;31/10/2018;30;724;98,73
1100KO;28390;01/11/2018;30/11/2018;29;699;96,34
1100KO;28390;01/12/2018;31/12/2018;30;724;98,73
1100KO;28390;01/01/2019;31/01/2019;30;720;107,74
1100KO;28390;01/02/2019;28/02/2019;27;652;100,44
1100KO;28390;01/03/2019;31/03/2019;30;723;108,08
1100KO;28390;01/04/2019;30/04/2019;29;697;105,27
1100KO;28390;01/05/2019;31/05/2019;30;724;108,19
1100KO;28390;01/06/2019;30/06/2019;29;725;108,3
1100KO;28390;01/07/2019;31/07/2019;30;738;109,77
1100KO;28390;01/08/2019;31/08/2019;30;745;110,44
1100KO;28390;01/09/2019;30/09/2019;29;706;106,28
1100KO;28390;01/10/2019;31/10/2019;30;727;108,53
1100KO;28390;01/11/2019;30/11/2019;29;701;105,72
1100KO;28390;01/12/2019;31/12/2019;30;726;108,42
1100KO;28390;01/01/2020;31/01/2020;30;724;106,82
1100KO;28390;01/02/2020;29/02/2020;28;675;101,73
1100KO;28390;01/03/2020;31/03/2020;30;724;106,82
1100KO;28390;01/04/2020;30/04/2020;29;720;106,39
1100KO;28390;01/05/2020;31/05/2020;30;731;107,58
1100KO;28390;01/06/2020;30/06/2020;29;732;107,69
1100KO;28390;01/07/2020;31/07/2020;30;1069;142,77
1100KO;28390;01/08/2020;31/08/2020;30;1078;143,75
1100KO;28390;01/09/2020;30/09/2020;29;1023;138,01
1100KO;28390;01/10/2020;31/10/2020;30;1054;141,15
1100KO;28390;01/11/2020;30/11/2020;29;1014;105,58
1102KO;28390;01/01/2018;31/01/2018;30;1074;135,4
1102KO;28390;01/02/2018;28/02/2018;27;1006;127,21
1102KO;28390;01/03/2018;31/03/2018;30;1088;137,09
1102KO;28390;01/04/2018;30/04/2018;29;1050;132,51
1102KO;28390;01/05/2018;31/05/2018;30;1097;138,17
1102KO;28390;01/06/2018;30/06/2018;29;1068;134,68
1102KO;28390;01/07/2018;31/07/2018;30;1109;139,69
1102KO;28390;01/08/2018;31/08/2018;30;1117;140,66
1102KO;28390;01/09/2018;30/09/2018;29;1056;134,14
1102KO;28390;01/10/2018;31/10/2018;30;1080;137,05
1102KO;28390;01/11/2018;30/11/2018;29;1044;132,68
1102KO;28390;01/12/2018;31/12/2018;30;1072;136,08
1102KO;28390;01/01/2019;31/01/2019;30;1088;151,45
1102KO;28390;01/02/2019;28/02/2019;27;969;135,55
1102KO;28390;01/03/2019;31/03/2019;30;1085;151,05
1102KO;28390;01/04/2019;30/04/2019;29;1063;148,11
1102KO;28390;01/05/2019;31/05/2019;30;1099;152,92
1102KO;28390;01/06/2019;30/06/2019;29;1100;153,06
1102KO;28390;01/07/2019;31/07/2019;30;1118;155,46
1102KO;28390;01/08/2019;31/08/2019;30;1131;157,2
1102KO;28390;01/09/2019;30/09/2019;29;1071;149,18
1102KO;28390;01/10/2019;31/10/2019;30;1114;154,93
1102KO;28390;01/11/2019;30/11/2019;29;1058;147,44
1102KO;28390;01/12/2019;31/12/2019;30;1090;151,72
1102KO;28390;01/01/2020;31/01/2020;30;1095;151,87
1102KO;28390;01/02/2020;29/02/2020;28;1024;142,46
1102KO;28390;01/03/2020;31/03/2020;30;1104;153,06
1102KO;28390;01/04/2020;30/04/2020;29;1071;148,69
1102KO;28390;01/05/2020;31/05/2020;30;1105;153,19
1102KO;28390;01/06/2020;30/06/2020;29;1089;151,07
1102KO;28390;01/07/2020;31/07/2020;30;1133;156,9
1102KO;28390;01/08/2020;31/08/2020;30;1145;158,49
1102KO;28390;01/09/2020;30/09/2020;29;1159;160,35
1102KO;28390;01/10/2020;31/10/2020;30;1300;179,03
1102KO;28390;01/11/2020;30/11/2020;29;1345;178,18
1103KO;28390;01/01/2018;31/12/2018;364;19580;2544,72
1103KO;28390;01/01/2019;31/01/2019;30;1855;263,35
1103KO;28390;01/02/2019;28/02/2019;27;1512;217,23
1103KO;28390;01/03/2019;31/03/2019;30;1561;215,86
1103KO;28390;01/04/2019;30/04/2019;29;1446;200,5
1103KO;28390;01/05/2019;31/05/2019;30;1495;207,04
1103KO;28390;01/06/2019;30/06/2019;29;1493;206,78
1103KO;28390;01/07/2019;31/07/2019;30;1531;211,85
1103KO;28390;01/08/2019;31/08/2019;30;1545;213,73
1103KO;28390;01/09/2019;30/09/2019;29;1457;201,97
1103KO;28390;01/10/2019;31/10/2019;30;1515;209,72
1103KO;28390;01/11/2019;30/11/2019;29;1454;201,57
1103KO;28390;01/12/2019;31/12/2019;30;1698;234,17
1103KO;28390;01/01/2020;31/01/2020;30;1736;238,14
1103KO;28390;01/02/2020;29/02/2020;28;1558;214,56
1103KO;28390;01/03/2020;31/03/2020;30;1612;221,72
1103KO;28390;01/04/2020;30/04/2020;29;1495;206,22
1103KO;28390;01/05/2020;31/05/2020;30;1577;217,08
1103KO;28390;01/06/2020;30/06/2020;29;1744;239,2
1103KO;28390;01/07/2020;31/07/2020;30;1809;247,82
1103KO;28390;01/08/2020;31/08/2020;30;1834;251,13
1103KO;28390;01/09/2020;30/09/2020;29;1727;236,95
1103KO;28390;01/10/2020;31/10/2020;30;1787;244,9
1103KO;28390;01/11/2020;30/11/2020;29;1841;252,05
1940BB;51390;02/10/2017;03/01/2018;93;212;12,94
1940BB;51390;04/01/2018;06/04/2018;92;6525;424,13
1940BB;51390;07/04/2018;02/07/2018;86;6167;400,86
1940BB;51390;02/07/2018;01/10/2018;91;6472;420,68
1940BB;51390;01/10/2018;02/01/2019;93;6601;429,07
1940BB;51390;03/01/2019;31/03/2019;87;6369;877,97
1940BB;51390;01/04/2019;26/06/2019;86;6203;896,89
1940BB;51390;27/06/2019;09/10/2019;104;8772;1264,48
1940BB;51390;10/10/2019;31/12/2019;82;7477;1051,71
1940BB;51390;01/01/2020;31/03/2020;90;8144;1112,47
1940BB;51390;01/04/2020;30/06/2020;90;7674;1141,43
1940BB;51390;01/07/2020;30/09/2020;91;6877;1014,29
1331BR;46990;01/01/2018;31/12/2018;364;23197;2623,46
1331BR;46990;01/01/2019;31/12/2019;364;23018;2556,77
1331BR;46990;01/01/2020;09/07/2020;190;12340;1613,27
1098BB;28390;01/01/2018;31/12/2018;364;11766;1728,48
1098BB;28390;01/01/2019;31/12/2019;364;12756;1831,45
1931BB;51390;01/01/2018;31/12/2018;364;8171;1290,94
1931BB;51390;01/01/2019;31/12/2019;364;10506;1559,46
1929BB;49173;01/01/2018;31/01/2018;30;946;120,58
1929BB;49173;01/02/2018;28/02/2018;27;851;109,13
1929BB;49173;01/03/2018;31/03/2018;30;937;119,49
1929BB;49173;01/04/2018;30/04/2018;29;893;114,19
1929BB;49173;01/05/2018;31/05/2018;30;924;117,93
1929BB;49173;01/06/2018;30/06/2018;29;897;114,67
1929BB;49173;01/07/2018;31/07/2018;30;933;119,08
1929BB;49173;01/08/2018;31/08/2018;30;938;119,68
1929BB;49173;01/09/2018;30/09/2018;29;900;115,81
1929BB;49173;01/10/2018;31/10/2018;30;933;119,81
1929BB;49173;01/11/2018;30/11/2018;29;895;115,2
1929BB;49173;01/12/2018;31/12/2018;30;931;119,57
1929BB;49173;01/01/2019;31/01/2019;30;928;130,68
1929BB;49173;01/02/2019;28/02/2019;27;840;118,93
1929BB;49173;01/03/2019;31/03/2019;30;926;130,42
1929BB;49173;01/04/2019;30/04/2019;29;894;126,14
1929BB;49173;01/05/2019;31/05/2019;30;924;130,15
1929BB;49173;01/06/2019;30/06/2019;29;983;138,03
1929BB;49173;01/07/2019;31/07/2019;30;1143;159,41
1929BB;49173;01/08/2019;31/08/2019;30;1153;160,75
1929BB;49173;01/09/2019;30/09/2019;29;1076;150,46
1929BB;49173;01/10/2019;31/10/2019;30;1082;151,26
1929BB;49173;01/11/2019;30/11/2019;29;1038;145,38
1929BB;49173;01/12/2019;31/12/2019;30;1095;153
1929BB;49173;01/01/2020;31/01/2020;30;1101;153,34
1929BB;49173;01/02/2020;29/02/2020;28;1031;144,07
1929BB;49173;01/03/2020;31/03/2020;30;1093;152,28
1929BB;49173;01/04/2020;30/04/2020;29;1065;148,57
1929BB;49173;01/05/2020;31/05/2020;30;1106;154,01
1929BB;49173;01/06/2020;30/06/2020;29;1080;150,56
1929BB;49173;01/07/2020;31/07/2020;30;1137;158,11
1929BB;49173;01/08/2020;31/08/2020;30;1151;159,97
1929BB;49173;01/09/2020;30/09/2020;29;1094;152,42
1929BB;49173;01/10/2020;31/10/2020;30;1093;152,28
1929BB;49173;01/11/2020;30/11/2020;29;1025;135,79
1930BB;51390;01/01/2018;31/12/2018;364;20859;2833,08
1930BB;51390;01/01/2019;30/06/2019;180;9540;1272,2
1930BB;51390;01/07/2019;31/07/2019;30;1724;228,41
1930BB;51390;01/08/2019;31/08/2019;30;1741;219,7
1930BB;51390;01/09/2019;30/09/2019;29;1605;202,87
1930BB;51390;01/10/2019;31/10/2019;30;1630;205,48
1930BB;51390;01/11/2019;30/11/2019;29;1539;194,31
1930BB;51390;01/12/2019;31/12/2019;30;1594;200,37
1930BB;51390;01/01/2020;31/01/2020;30;1597;230,92
1930BB;51390;01/02/2020;29/02/2020;28;1489;216,14
1930BB;51390;01/03/2020;31/03/2020;30;1607;232,87
1930BB;51390;01/04/2020;30/04/2020;29;1578;228,71
1930BB;51390;01/05/2020;31/05/2020;30;1635;236,42
1930BB;51390;01/06/2020;30/06/2020;29;1646;238,05
1930BB;51390;01/07/2020;31/07/2020;30;1722;248,87
1930BB;51390;01/08/2020;31/08/2020;30;1747;252,82
1930BB;51390;01/09/2020;30/09/2020;29;1700;245,69
1930BB;51390;01/10/2020;31/10/2020;30;1957;281,32
1930BB;51390;01/11/2020;30/11/2020;29;1886;261,42
1927BB;46990;01/01/2018;31/12/2018;364;27336;3664,6
1927BB;46990;01/01/2019;30/04/2019;119;9168;1184,01
1927BB;46990;01/05/2019;31/05/2019;30;2424;311,92
1927BB;46990;01/06/2019;30/06/2019;29;2168;272,25
1927BB;46990;01/07/2019;31/07/2019;30;2179;273,68
